model,name,guid,overridemat,overrideviewmat,icon,localizedStringID,productionLevel
mp_headgear_02a_martin,hats2_12,0x6618010,m/mtl_mp_headgear_02ju,none,s1_cao_image_headgear_camo_6,LOOT_SENTINEL_HELMET_12,
mp_headgear_02a_martin,hats2_13,0x661A010,m/mtl_mp_headgear_02fl,none,s1_cao_image_headgear_camo_7,LOOT_SENTINEL_HELMET_13,
mp_headgear_02a_martin,hats2_14,0x661C010,m/mtl_mp_headgear_02_ice,none,s1_cao_image_headgear_camo_8,LOOT_SENTINEL_HELMET_14,
mp_headgear_02a_pas,hats2_1,0x6602010,m/mtl_mp_headgear_02i,none,s1_cao_image_headgear_helmet_sentinel_1,LOOT_SENTINEL_HELMET_1,
mp_headgear_02a_pas,hats2_2,0x6604010,m/mtl_mp_headgear_02m,none,s1_cao_image_headgear_helmet_sentinel_2,LOOT_SENTINEL_HELMET_2,
mp_headgear_02a_pas,hats2_3,0x6606010,m/mtl_mp_headgear_02n,none,s1_cao_image_headgear_helmet_sentinel_3,LOOT_SENTINEL_HELMET_3,
mp_headgear_02a_pas,hats2_4,0x6608010,m/mtl_mp_headgear_02j,none,s1_cao_image_headgear_helmet_sentinel_4,LOOT_SENTINEL_HELMET_4,
mp_headgear_02a_pas,hats2_5,0x660A010,m/mtl_mp_headgear_02h,none,s1_cao_image_headgear_helmet_sentinel_5,LOOT_SENTINEL_HELMET_5,
mp_headgear_02a_pas,hats2_6,0x660C010,m/mtl_mp_headgear_02la,none,s1_cao_image_headgear_camo,LOOT_SENTINEL_HELMET_6,
mp_headgear_02a_pas,hats2_7,0x660E010,m/mtl_mp_headgear_02te,none,s1_cao_image_headgear_camo_1,LOOT_SENTINEL_HELMET_7,
mp_headgear_02a_pas,hats2_8,0x6610010,m/mtl_mp_headgear_02el,none,s1_cao_image_headgear_camo_2,LOOT_SENTINEL_HELMET_8,
mp_headgear_02a_pas,hats2_9,0x6612010,m/mtl_mp_headgear_02re,none,s1_cao_image_headgear_camo_3,LOOT_SENTINEL_HELMET_9,
mp_headgear_02a_pas,hats2_10,0x6614010,m/mtl_mp_headgear_02bl,none,s1_cao_image_headgear_camo_4,LOOT_SENTINEL_HELMET_10,
mp_headgear_02a_pas,hats2_11,0x6616010,m/mtl_mp_headgear_02ti,none,s1_cao_image_headgear_camo_5,LOOT_SENTINEL_HELMET_11,
mp_headgear_02a_pas,hats2_12,0x6618010,m/mtl_mp_headgear_02ju,none,s1_cao_image_headgear_camo_6,LOOT_SENTINEL_HELMET_12,
mp_headgear_02a_pas,hats2_13,0x661A010,m/mtl_mp_headgear_02fl,none,s1_cao_image_headgear_camo_7,LOOT_SENTINEL_HELMET_13,
mp_headgear_02a_pas,hats2_14,0x661C010,m/mtl_mp_headgear_02_ice,none,s1_cao_image_headgear_camo_8,LOOT_SENTINEL_HELMET_14,
mp_headgear_02a_waters,hats2_1,0x6602010,m/mtl_mp_headgear_02i,none,s1_cao_image_headgear_helmet_sentinel_1,LOOT_SENTINEL_HELMET_1,
mp_headgear_02a_waters,hats2_2,0x6604010,m/mtl_mp_headgear_02m,none,s1_cao_image_headgear_helmet_sentinel_2,LOOT_SENTINEL_HELMET_2,
mp_headgear_02a_waters,hats2_3,0x6606010,m/mtl_mp_headgear_02n,none,s1_cao_image_headgear_helmet_sentinel_3,LOOT_SENTINEL_HELMET_3,
mp_headgear_02a_waters,hats2_4,0x6608010,m/mtl_mp_headgear_02j,none,s1_cao_image_headgear_helmet_sentinel_4,LOOT_SENTINEL_HELMET_4,
mp_headgear_02a_waters,hats2_5,0x660A010,m/mtl_mp_headgear_02h,none,s1_cao_image_headgear_helmet_sentinel_5,LOOT_SENTINEL_HELMET_5,
mp_headgear_02a_waters,hats2_6,0x660C010,m/mtl_mp_headgear_02la,none,s1_cao_image_headgear_camo,LOOT_SENTINEL_HELMET_6,
mp_headgear_02a_waters,hats2_7,0x660E010,m/mtl_mp_headgear_02te,none,s1_cao_image_headgear_camo_1,LOOT_SENTINEL_HELMET_7,
mp_headgear_02a_waters,hats2_8,0x6610010,m/mtl_mp_headgear_02el,none,s1_cao_image_headgear_camo_2,LOOT_SENTINEL_HELMET_8,
mp_headgear_02a_waters,hats2_9,0x6612010,m/mtl_mp_headgear_02re,none,s1_cao_image_headgear_camo_3,LOOT_SENTINEL_HELMET_9,
mp_headgear_02a_waters,hats2_10,0x6614010,m/mtl_mp_headgear_02bl,none,s1_cao_image_headgear_camo_4,LOOT_SENTINEL_HELMET_10,
mp_headgear_02a_waters,hats2_11,0x6616010,m/mtl_mp_headgear_02ti,none,s1_cao_image_headgear_camo_5,LOOT_SENTINEL_HELMET_11,
mp_headgear_02a_waters,hats2_12,0x6618010,m/mtl_mp_headgear_02ju,none,s1_cao_image_headgear_camo_6,LOOT_SENTINEL_HELMET_12,
mp_headgear_02a_waters,hats2_13,0x661A010,m/mtl_mp_headgear_02fl,none,s1_cao_image_headgear_camo_7,LOOT_SENTINEL_HELMET_13,
mp_headgear_02a_waters,hats2_14,0x661C010,m/mtl_mp_headgear_02_ice,none,s1_cao_image_headgear_camo_8,LOOT_SENTINEL_HELMET_14,
mp_headgear_02a_young,hats2_1,0x6602010,m/mtl_mp_headgear_02i,none,s1_cao_image_headgear_helmet_sentinel_1,LOOT_SENTINEL_HELMET_1,
mp_headgear_02a_young,hats2_2,0x6604010,m/mtl_mp_headgear_02m,none,s1_cao_image_headgear_helmet_sentinel_2,LOOT_SENTINEL_HELMET_2,
mp_headgear_02a_young,hats2_3,0x6606010,m/mtl_mp_headgear_02n,none,s1_cao_image_headgear_helmet_sentinel_3,LOOT_SENTINEL_HELMET_3,
mp_headgear_02a_young,hats2_4,0x6608010,m/mtl_mp_headgear_02j,none,s1_cao_image_headgear_helmet_sentinel_4,LOOT_SENTINEL_HELMET_4,
mp_headgear_02a_young,hats2_5,0x660A010,m/mtl_mp_headgear_02h,none,s1_cao_image_headgear_helmet_sentinel_5,LOOT_SENTINEL_HELMET_5,
mp_headgear_02a_young,hats2_6,0x660C010,m/mtl_mp_headgear_02la,none,s1_cao_image_headgear_camo,LOOT_SENTINEL_HELMET_6,
mp_headgear_02a_young,hats2_7,0x660E010,m/mtl_mp_headgear_02te,none,s1_cao_image_headgear_camo_1,LOOT_SENTINEL_HELMET_7,
mp_headgear_02a_young,hats2_8,0x6610010,m/mtl_mp_headgear_02el,none,s1_cao_image_headgear_camo_2,LOOT_SENTINEL_HELMET_8,
mp_headgear_02a_young,hats2_9,0x6612010,m/mtl_mp_headgear_02re,none,s1_cao_image_headgear_camo_3,LOOT_SENTINEL_HELMET_9,
mp_headgear_02a_young,hats2_10,0x6614010,m/mtl_mp_headgear_02bl,none,s1_cao_image_headgear_camo_4,LOOT_SENTINEL_HELMET_10,
mp_headgear_02a_young,hats2_11,0x6616010,m/mtl_mp_headgear_02ti,none,s1_cao_image_headgear_camo_5,LOOT_SENTINEL_HELMET_11,
mp_headgear_02a_young,hats2_12,0x6618010,m/mtl_mp_headgear_02ju,none,s1_cao_image_headgear_camo_6,LOOT_SENTINEL_HELMET_12,
mp_headgear_02a_young,hats2_13,0x661A010,m/mtl_mp_headgear_02fl,none,s1_cao_image_headgear_camo_7,LOOT_SENTINEL_HELMET_13,
mp_headgear_02a_young,hats2_14,0x661C010,m/mtl_mp_headgear_02_ice,none,s1_cao_image_headgear_camo_8,LOOT_SENTINEL_HELMET_14,
mp_headgear_03a_barton,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_barton,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_barton,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_barton,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_barton,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_barton,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_headgear_cap_a_6,LOOT_ATLAS_CAP_6,
mp_headgear_03a_basara,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_basara,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_basara,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_basara,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_basara,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_basara,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_chen,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_chen,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_chen,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_chen,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_chen,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_chen,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_clark,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_clark,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_clark,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_clark,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_clark,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_clark,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_cormack,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_cormack,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_cormack,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_cormack,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_cormack,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_cormack,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_coyle,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_coyle,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_coyle,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_coyle,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_coyle,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_coyle,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_davis,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_davis,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_davis,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_davis,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_davis,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_davis,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_gideon,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_gideon,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_gideon,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_gideon,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_gideon,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_gideon,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_gots,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_gots,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_gots,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_gots,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_gots,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_gots,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_hanks,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_hanks,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_hanks,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_hanks,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_hanks,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_hanks,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_kang,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_kang,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_kang,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_kang,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_kang,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_kang,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_kva,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_kva,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_kva,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_kva,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_kva,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_kva,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_lee,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_lee,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_lee,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_lee,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_lee,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_lee,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_martin,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_martin,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_martin,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_martin,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_martin,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_martin,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_pas,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_pas,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_pas,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_pas,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_pas,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_pas,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_waters,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_waters,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_waters,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_waters,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_waters,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_waters,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_03a_young,hats3_1,0x6602011,m/mtl_mp_headgear_03d,none,s1_cao_image_headgear_cap_a_1,LOOT_ATLAS_CAP_1,
mp_headgear_03a_young,hats3_2,0x6604011,m/mtl_mp_headgear_03f,none,s1_cao_image_headgear_cap_a_2,LOOT_ATLAS_CAP_2,
mp_headgear_03a_young,hats3_3,0x6606011,m/mtl_mp_headgear_03h,none,s1_cao_image_headgear_cap_a_3,LOOT_ATLAS_CAP_3,
mp_headgear_03a_young,hats3_4,0x6608011,m/mtl_mp_headgear_03i,none,s1_cao_image_headgear_cap_a_4,LOOT_ATLAS_CAP_4,
mp_headgear_03a_young,hats3_5,0x660A011,m/mtl_mp_headgear_03l,none,s1_cao_image_headgear_cap_a_5,LOOT_ATLAS_CAP_5,
mp_headgear_03a_young,hats3_6,0x660C011,m/mtl_mp_headgear_03pol,none,s1_cao_image_pending,LOOT_ATLAS_CAP_6,
mp_headgear_20a,hats20_1,0x6602012,m/mtl_mp_headgear_20t,none,s1_cao_image_headgear_20a_1,LOOT_MPUI_HAT_STYLE7_1,
mp_headgear_20a,hats20_2,0x6604012,m/mtl_mp_headgear_20d,none,s1_cao_image_headgear_20a_2,LOOT_MPUI_HAT_STYLE7_2,
mp_headgear_20a,hats20_3,0x6606012,m/mtl_mp_headgear_20s,none,s1_cao_image_headgear_20a_3,LOOT_MPUI_HAT_STYLE7_3,
mp_headgear_20a,hats20_4,0x6608012,m/mtl_mp_headgear_20c,none,s1_cao_image_headgear_20a_4,LOOT_MPUI_HAT_STYLE7_4,
mp_headgear_20a,hats20_5,0x660A012,m/mtl_mp_headgear_20g,none,s1_cao_image_headgear_20a_5,LOOT_MPUI_HAT_STYLE7_5,
mp_headgear_20a,hats20_6,0x660C012,m/mtl_mp_headgear_20di,none,s1_cao_image_headgear_20a_6,LOOT_MPUI_HAT_STYLE7_6,
mp_headgear_20a,hats20_7,0x660E012,m/mtl_mp_headgear_20wh,none,s1_cao_image_headgear_20a_7,LOOT_MPUI_HAT_STYLE7_7,
mp_headgear_f_20a,hats20_1,0x6602012,m/mtl_mp_headgear_20t,none,s1_cao_image_headgear_20a_1,LOOT_MPUI_HAT_STYLE7_1,
mp_headgear_f_20a,hats20_2,0x6604012,m/mtl_mp_headgear_20d,none,s1_cao_image_headgear_20a_2,LOOT_MPUI_HAT_STYLE7_2,
mp_headgear_f_20a,hats20_3,0x6606012,m/mtl_mp_headgear_20s,none,s1_cao_image_headgear_20a_3,LOOT_MPUI_HAT_STYLE7_3,
mp_headgear_f_20a,hats20_4,0x6608012,m/mtl_mp_headgear_20c,none,s1_cao_image_headgear_20a_4,LOOT_MPUI_HAT_STYLE7_4,
mp_headgear_f_20a,hats20_5,0x660A012,m/mtl_mp_headgear_20g,none,s1_cao_image_headgear_20a_5,LOOT_MPUI_HAT_STYLE7_5,
mp_headgear_f_20a,hats20_6,0x660C012,m/mtl_mp_headgear_20di,none,s1_cao_image_headgear_20a_6,LOOT_MPUI_HAT_STYLE7_6,
mp_headgear_f_20a,hats20_7,0x660E012,m/mtl_mp_headgear_20wh,none,s1_cao_image_headgear_20a_7,LOOT_MPUI_HAT_STYLE7_7,
mp_headgear_26a_barton,hats30_1,0x6602013,m/mtl_mp_headgear_26b,none,s1_cao_image_headgear_26_1,LOOT_KVA_WITH_GAS_MASK_1,
mp_headgear_26a_barton,hats30_2,0x6604013,m/mtl_mp_headgear_26f,none,s1_cao_image_headgear_26_2,LOOT_KVA_WITH_GAS_MASK_2,
mp_headgear_26a_barton,hats30_3,0x6606013,m/mtl_mp_headgear_26c,none,s1_cao_image_headgear_26_3,LOOT_KVA_WITH_GAS_MASK_3,
mp_headgear_26a_basara,hats30_1,0x6602013,m/mtl_mp_headgear_26b,none,s1_cao_image_headgear_26_1,LOOT_KVA_WITH_GAS_MASK_1,
mp_headgear_26a_basara,hats30_2,0x6604013,m/mtl_mp_headgear_26f,none,s1_cao_image_headgear_26_2,LOOT_KVA_WITH_GAS_MASK_2,
mp_headgear_26a_basara,hats30_3,0x6606013,m/mtl_mp_headgear_26c,none,s1_cao_image_headgear_26_3,LOOT_KVA_WITH_GAS_MASK_3,
mp_headgear_26a_chen,hats30_1,0x6602013,m/mtl_mp_headgear_26b,none,s1_cao_image_headgear_26_1,LOOT_KVA_WITH_GAS_MASK_1,
mp_headgear_26a_chen,hats30_2,0x6604013,m/mtl_mp_headgear_26f,none,s1_cao_image_headgear_26_2,LOOT_KVA_WITH_GAS_MASK_2,
mp_headgear_26a_chen,hats30_3,0x6606013,m/mtl_mp_headgear_26c,none,s1_cao_image_headgear_26_3,LOOT_KVA_WITH_GAS_MASK_3,
mp_headgear_26a_clark,hats30_1,0x6602013,m/mtl_mp_headgear_26b,none,s1_cao_image_headgear_26_1,LOOT_KVA_WITH_GAS_MASK_1,
mp_headgear_26a_clark,hats30_2,0x6604013,m/mtl_mp_headgear_26f,none,s1_cao_image_headgear_26_2,LOOT_KVA_WITH_GAS_MASK_2,
mp_headgear_26a_clark,hats30_3,0x6606013,m/mtl_mp_headgear_26c,none,s1_cao_image_headgear_26_3,LOOT_KVA_WITH_GAS_MASK_3,
