col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43
ch_hp_mastery,CHALLENGE_GAMEMODE_MASTERY_HP,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,hp,0,,,9,5000,,,,,,,,,,,,,,,,,722,,,,,,,,,,,,,,,,
ch_conf_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,conf,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,723,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,conf,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,724,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,conf,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,725,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,conf,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,726,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_collector,CHALLENGE_COLLECTOR,CHALLENGE_COLLECTOR_DESC,,1,conf,0,,,50,1000,,,,,,,,,,,,,,,,,727,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_denial,CHALLENGE_DENIAL,CHALLENGE_DENIAL_DESC,,1,conf,0,,,50,1000,,,,,,,,,,,,,,,,,728,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_save_yourself,CHALLENGE_SAVE_YOURSELF,CHALLENGE_SAVE_YOURSELF_DESC,,1,conf,0,,,5,2000,,,,,,,,,,,,,,,,,729,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_CONF,,1,conf,0,,,15,2000,,,,,,,,,,,,,,,,,730,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_savior,CHALLENGE_SAVIOR,CHALLENGE_GAMEMODE_SAVIOR_DESC,,1,conf,0,,,5,1500,,,,,,,,,,,,,,,,,731,,,,,,,,,,,,,,,ch_conf_mastery,
ch_conf_mastery,CHALLENGE_GAMEMODE_MASTERY_CONF,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,conf,0,,,9,5000,,,,,,,,,,,,,,,,,732,,,,,,,,,,,,,,,,
ch_twar_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,twar,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,733,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,twar,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,734,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,twar,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,735,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,twar,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,736,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_aggression,CHALLENGE_AGGRESSION,CHALLENGE_GAMEMODE_AGGRESSION_DESC,,1,twar,0,,,25,1500,,,,,,,,,,,,,,,,,737,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_attacker,CHALLENGE_ASSAULT,CHALLENGE_ASSAULT_DESC,,1,twar,0,,,50,1000,,,,,,,,,,,,,,,,,738,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_defender,CHALLENGE_DEFENDER,CHALLENGE_DEFENDER_DESC_TWAR,,1,twar,0,,,50,1000,,,,,,,,,,,,,,,,,739,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_TWAR,,1,twar,0,,,10,2000,,,,,,,,,,,,,,,,,740,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_blitzkrieg,CHALLENGE_BLITZKRIEG,CHALLENGE_BLITZKRIEG_DESC,,1,twar,0,,,5,1500,,,,,,,,,,,,,,,,,741,,,,,,,,,,,,,,,ch_twar_mastery,
ch_twar_mastery,CHALLENGE_GAMEMODE_MASTERY_TWAR,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,twar,0,,,9,5000,,,,,,,,,,,,,,,,,742,,,,,,,,,,,,,,,,
ch_ball_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,ball,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,743,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,ball,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,744,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,ball,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,745,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,ball,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,746,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_touchdown,CHALLENGE_TOUCHDOWN,CHALLENGE_TOUCHDOWN_DESC,,1,ball,0,,,25,1000,,,,,,,,,,,,,,,,,747,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_fieldgoal,CHALLENGE_FIELDGOAL,CHALLENGE_FIELDGOAL_DESC,,1,ball,0,,,25,1000,,,,,,,,,,,,,,,,,748,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_BALL,,1,ball,0,,,15,2000,,,,,,,,,,,,,,,,,749,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_assist,CHALLENGE_BALL_ASSIST,CHALLENGE_BALL_ASSIST_DESC,,1,ball,0,,,25,1000,,,,,,,,,,,,,,,,,750,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_alleyoop,CHALLENGE_ALLEYOOP,CHALLENGE_ALLEYOOP_DESC,,1,ball,0,,,5,1500,,,,,,,,,,,,,,,,,751,,,,,,,,,,,,,,,ch_ball_mastery,
ch_ball_mastery,CHALLENGE_GAMEMODE_MASTERY_BALL,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,ball,0,,,9,5000,,,,,,,,,,,,,,,,,752,,,,,,,,,,,,,,,,
ch_infect_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,infect,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,753,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,infect,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,754,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,infect,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,755,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,infect,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,756,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_INFECT,,1,infect,0,,,15,2000,,,,,,,,,,,,,,,,,757,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_survivor,CHALLENGE_SURVIVOR,CHALLENGE_SURVIVOR_INFECT_DESC,,1,infect,0,,,3,1500,,,,,,,,,,,,,,,,,758,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_patientzero,CHALLENGE_PATIENTZERO,CHALLENGE_PATIENTZERO_DESC,,1,infect,0,,,3,1000,,,,,,,,,,,,,,,,,759,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_cleanup,CHALLENGE_CLEANUP,CHALLENGE_CLEANUP_DESC,,1,infect,0,,,5,2000,,,,,,,,,,,,,,,,,760,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_tooclose,CHALLENGE_TOOCLOSE,CHALLENGE_TOOCLOSE_DESC,,1,infect,0,,,30,1000,,,,,,,,,,,,,,,,,761,,,,,,,,,,,,,,,ch_infect_mastery,
ch_infect_mastery,CHALLENGE_GAMEMODE_MASTERY_INFECTED,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,infect,0,,,9,5000,,,,,,,,,,,,,,,,,762,,,,,,,,,,,,,,,,
ch_gun_wins,MPUI_WINS,CHALLENGE_GAMEMODE_WINS_DESC,,1,gun,0,,,10,500,25,1000,50,2000,,,,,,,,,,,,,763,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_veteran,CHALLENGE_VETERAN,CHALLENGE_GAMEMODE_VETERAN_DESC,,1,gun,0,,,10000,500,20000,1000,30000,2000,,,,,,,,,,,,,764,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_superior,CHALLENGE_SUPERIOR,CHALLENGE_GAMEMODE_SUPERIOR_DESC,,1,gun,0,,,5,500,15,1000,30,1500,,,,,,,,,,,,,765,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_mvp,MPUI_MVP,CHALLENGE_GAMEMODE_MVP_DESC,,1,gun,0,,,3,500,7,1000,15,2000,,,,,,,,,,,,,766,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_crushing,CHALLENGE_CRUSHING_VICTORY,CHALLENGE_CRUSHING_VICTORY_DESC_GUN,,1,gun,0,,,15,2000,,,,,,,,,,,,,,,,,767,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_regression,CHALLENGE_REGRESSION,CHALLENGE_REGRESSION_DESC,,1,gun,0,,,25,1500,,,,,,,,,,,,,,,,,768,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_double,CHALLENGE_DOUBLE_KILL,CHALLENGE_GAMEMODE_DOUBLE_DESC_GUN,,1,gun,0,,,1,1000,,,,,,,,,,,,,,,,,769,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_triple,CHALLENGE_TRIPLE_KILL,CHALLENGE_GAMEMODE_TRIPLEKILL_DESC_GUN,,1,gun,0,,,1,1000,,,,,,,,,,,,,,,,,770,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_star,CHALLENGE_SUPERSTAR,CHALLENGE_GAMEMODE_SUPERSTAR_DESC,,1,gun,0,,,1,2000,,,,,,,,,,,,,,,,,771,,,,,,,,,,,,,,,ch_gun_mastery,
ch_gun_mastery,CHALLENGE_GAMEMODE_MASTERY_GUN,CHALLENGE_GAMEMODE_MASTERY_DESC,,1,gun,0,,,9,5000,,,,,,,,,,,,,,,,,772,,,,,,,,,,,,,,,,
ch_perk_overcharge,PERKS_EXO_BATTERY,CHALLENGE_PERKS_OVERCHARGED_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,786,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_lowprofile,PERKS_LOWPROFILE,CHALLENGE_PERKS_LOWPROFILE_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,787,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_dangerclose,PERKS_DANGERCLOSE,CHALLENGE_PERKS_DANGERCLOSE_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,788,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_flakjack,PERKS_FLAKJACKET,CHALLENGE_PERKS_FLAKJACKET_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,789,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_lightweight,PERKS_LIGHTWEIGHT,CHALLENGE_PERKS_LIGHTWEIGHT_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,790,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_blindeye,PERKS_BLINDEYE,CHALLENGE_PERKS_BLINDEYE_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,791,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_coldblood,PERKS_COLDBLOODED,CHALLENGE_PERKS_COLDBLOODED_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,792,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_peripheral,PERKS_PERIPHERALS,CHALLENGE_PERKS_PERHIPHERALS_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,793,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_fasthand,PERKS_FASTHANDS,CHALLENGE_PERKS_FASTHANDS_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,794,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_gungho,PERKS_GUNGHO,CHALLENGE_PERKS_GUNGHO_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,795,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_blast,PERKS_EXO_BLASTSUPPRESSOR,CHALLENGE_PERKS_BLASTSUPPRESS_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,796,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_hardwire,PERKS_HARDWIRED,CHALLENGE_PERKS_HARDWIRED_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,797,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_tough,PERKS_TOUGHNESS,CHALLENGE_PERKS_TOUGHNESS_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,798,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_scavenge,PERKS_SCAVENGER,CHALLENGE_PERKS_SCAVENGER_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,799,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_hardline,PERKS_HARDLINE,CHALLENGE_PERKS_HARDLINE_DESC,,1,perks,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,800,,,,,,,,,,,,,,,ch_perk_mastery,
ch_perk_mastery,CHALLENGE_PERKS_MASTERY,CHALLENGE_PERKS_MASTERY_DESC,,1,perks,0,,,15,10000,,,,,,,,,,,,,,,,,801,0x6702009,,,,,,,,,,,,,,,
ch_wild_primary,CHALLENGE_WILDCARD_PRIMARYGUN,CHALLENGE_WILDCARD_PRIMARYGUN_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,802,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_secondary,CHALLENGE_WILDCARD_SECONDARYGUN,CHALLENGE_WILDCARD_SECONDARYGUN_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,803,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_overkill,CHALLENGE_WILDCARD_OVERKILL,CHALLENGE_WILDCARD_OVERKILL_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,804,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_exobomb,CHALLENGE_WILDCARD_EXOBOMBARDIER,CHALLENGE_WILDCARD_EXOBOMBARDIER_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,805,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_exotac,CHALLENGE_WILDCARD_EXOTACTICIAN,CHALLENGE_WILDCARD_EXOTACTICIAN_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,806,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_perk1,CHALLENGE_WILDCARD_PERK1GREED,CHALLENGE_WILDCARD_PERK1GREED_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,807,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_perk2,CHALLENGE_WILDCARD_PERK2GREED,CHALLENGE_WILDCARD_PERK2GREED_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,808,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_perk3,CHALLENGE_WILDCARD_PERK3GREED,CHALLENGE_WILDCARD_PERK3GREED_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,809,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_fourthscore,CHALLENGE_WILDCARD_4THSCORESTREAK,CHALLENGE_WILDCARD_4THSCORESTREAK_DESC,,1,wildcard,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,810,,,,,,,,,,,,,,,ch_wild_mastery,
ch_wild_mastery,CHALLENGE_WILDCARD_MASTERY,CHALLENGE_WILDCARD_MASTERY_DESC,,9,wildcard,0,,,9,10000,,,,,,,,,,,,,,,,,811,0x660200B,,,,,,,,,,,,,,,
ch_exomech_evasive,CHALLENGE_EXOMECHANIC_EVASIVE,CHALLENGE_EXOMECHANIC_EVASIVE_DESC,,1,exomechanic,0,,,10,500,25,1000,75,1500,125,2000,300,5000,,,,,,,,,812,,,,,,,,,,,,,,,ch_exomech_mastery,
ch_exomech_hot,CHALLENGE_EXOMECHANIC_COMING,CHALLENGE_EXOMECHANIC_COMING_DESC,,1,exomechanic,0,,,5,500,20,1000,50,1500,100,2000,250,5000,,,,,,,,,813,,,,,,,,,,,,,,,ch_exomech_mastery,
ch_exomech_redbaron,CHALLENGE_EXOMECHANIC_REDBARON,CHALLENGE_EXOMECHANIC_REDBARON_DESC,,1,exomechanic,0,,,5,500,20,1000,50,1500,100,2000,250,5000,,,,,,,,,814,,,,,,,,,,,,,,,ch_exomech_mastery,
ch_exomech_pull,CHALLENGE_EXOMECHANIC_PULL,CHALLENGE_EXOMECHANIC_PULL_DESC,,1,exomechanic,0,,,10,500,25,1000,75,1500,125,2000,300,5000,,,,,,,,,815,,,,,,,,,,,,,,,ch_exomech_mastery,
ch_exomech_buzz,CHALLENGE_EXOMECHANIC_BUZZ,CHALLENGE_EXOMECHANIC_BUZZ_DESC,,1,exomechanic,0,,,10,500,25,1000,75,1500,125,2000,300,5000,,,,,,,,,816,,,,,,,,,,,,,,,ch_exomech_mastery,
ch_exomech_frontier,CHALLENGE_EXOMECHANIC_FRONTIER,CHALLENGE_EXOMECHANIC_FRONTIER_DESC,,1,exomechanic,0,,,32736,5000,,,,,,,,,,,,,,,,,817,,,,,,,,,,,,,,,ch_exomech_mastery,
ch_exomech_mastery,CHALLENGE_EXOMECHANIC_MASTERY,CHALLENGE_EXOMECHANIC_MASTERY_DESC,,1,exomechanic,0,,,6,10000,,,,,,,,,,,,,,,,,818,0x6B04003,,,,,,,,,,,,,,,
ch_exoability_shield,PERKS_EXO_SHIELD,CHALLENGE_EXOABILITIES_SHIELD_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,819,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_ping,PERKS_EXO_PING,CHALLENGE_EXOABILITIES_PING_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,820,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_overclock,PERKS_ADRENALINE,CHALLENGE_EXOABILITIES_OVERCLOCK_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,821,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_health,CHALLENGE_EXOABILITIES_HEALTH,CHALLENGE_EXOABILITIES_HEALTH_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,822,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_repulser,CHALLENGE_EXOABILITIES_REPULSER,CHALLENGE_EXOABILITIES_REPULSER_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,823,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_hover,PERKS_EXO_HOVER,CHALLENGE_EXOABILITIES_HOVER_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,824,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_cloak,PERKS_EXO_CLOAK,CHALLENGE_EXOABILITIES_CLOAK_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,825,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_mute,PERKS_EXO_MUTE,CHALLENGE_EXOABILITIES_MUTE_DESC,,1,exoabilities,0,,,25,250,50,500,75,750,100,1000,200,2000,,,,,,,,,614,,,,,,,,,,,,,,,ch_exoability_mastery,
ch_exoability_mastery,CHALLENGE_EXOABILITIES_MASTERY,CHALLENGE_EXOABILITIES_MASTERY_DESC,,1,exoabilities,0,,,8,5000,,,,,,,,,,,,,,,,,826,0x6A04004,,,,,,,,,,,,,,,
ch_limited_acepilot,CHALLENGE_LIMITED_ACEPILOT,CHALLENGE_LIMITED_ACEPILOT_DESC,CHALLENGE_LIMITED,1,limited,0,,,1,100,2,150,3,250,,,,,,,,,,,,,827,0x6600015,0x6C00009,0x6B00006,,,,,,,,,,,,,
ch_limited_lookoutbelow,CHALLENGE_LIMITED_LOOKOUTBELOW,CHALLENGE_LIMITED_LOOKOUTBELOW_DESC,CHALLENGE_LIMITED,1,limited,0,,,3,100,4,150,,,,,,,,,,,,,,,828,0x6A0000E,0x6800012,,,,,,,,,,,,,,
ch_limited_bloodshed,CHALLENGE_LIMITED_BLOODSHED,CHALLENGE_LIMITED_BLOODSHED_DESC,CHALLENGE_LIMITED,1,limited,0,,,5,100,10,150,15,250,20,500,25,750,30,1000,,,,,,,829,0x660201D,0x6904002,0x6800014,0x640000E,0x6700012,0x6B10001,,,,,,,,,,
ch_limited_bloodshed_fury,CHALLENGE_LIMITED_BLOODSHED_FURY,CHALLENGE_LIMITED_BLOODSHED_FURY_DESC,CHALLENGE_LIMITED,1,limited,0,,,1,100,,,,,,,,,,,,,,,,,830,0x620000D,,,,,,,,,,,,,,,
ch_limited_headhunter,CHALLENGE_LIMITED_HEADHUNTER,CHALLENGE_LIMITED_HEADHUNTER_DESC,CHALLENGE_LIMITED,1,limited,0,,,5,100,,,,,,,,,,,,,,,,,831,0x660001A,,,,,,,,,,,,,,,
ch_limited_deadeye,CHALLENGE_LIMITED_DEADEYE,CHALLENGE_LIMITED_DEADEYE_DESC,CHALLENGE_LIMITED,1,limited,0,,,5,100,,,,,,,,,,,,,,,,,832,0x6C00005,,,,,,,,,,,,,,,
ch_attach_unlock_kills_bal27,CHALLENGE_UNLOCK_KILLS_BAL27,CHALLENGE_UNLOCK_KILLS_BAL27_DESC,,1,challenge_iw5_bal27,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,838,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_bal27,CHALLENGE_UNLOCK_HIPFIRE_BAL27,CHALLENGE_UNLOCK_HIPFIRE_BAL27_DESC,,1,challenge_iw5_bal27,0,,,10,250,20,500,40,750,,,,,,,,,,,,,839,,,,,,,,,,,,,,,,
ch_attach_unlock_double_bal27,CHALLENGE_UNLOCK_DOUBLE_BAL27,CHALLENGE_UNLOCK_DOUBLE_BAL27_DESC,,1,challenge_iw5_bal27,0,,,3,500,6,750,,,,,,,,,,,,,,,841,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_bal27,CHALLENGE_UNLOCK_HEADSHOT_BAL27,CHALLENGE_UNLOCK_HEADSHOT_BAL27_DESC,,1,challenge_iw5_bal27,0,,,10,500,,,,,,,,,,,,,,,,,842,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_bal27,CHALLENGE_UNLOCK_ADS_BAL27,CHALLENGE_UNLOCK_ADS_BAL27_DESC,,1,challenge_iw5_bal27,0,,,10,250,20,500,30,750,,,,,,,,,,,,,970,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_ak12,CHALLENGE_UNLOCK_KILLS_AK12,CHALLENGE_UNLOCK_KILLS_AK12_DESC,,1,challenge_iw5_ak12,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,843,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_ak12,CHALLENGE_UNLOCK_HIPFIRE_AK12,CHALLENGE_UNLOCK_HIPFIRE_AK12_DESC,,1,challenge_iw5_ak12,0,,,10,250,20,500,40,750,,,,,,,,,,,,,844,,,,,,,,,,,,,,,,
ch_attach_unlock_double_ak12,CHALLENGE_UNLOCK_DOUBLE_AK12,CHALLENGE_UNLOCK_DOUBLE_AK12_DESC,,1,challenge_iw5_ak12,0,,,3,500,6,750,,,,,,,,,,,,,,,846,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_ak12,CHALLENGE_UNLOCK_HEADSHOT_AK12,CHALLENGE_UNLOCK_HEADSHOT_AK12_DESC,,1,challenge_iw5_ak12,0,,,10,500,20,750,,,,,,,,,,,,,,,847,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_ak12,CHALLENGE_UNLOCK_ADS_AK12,CHALLENGE_UNLOCK_ADS_AK12_DESC,,1,challenge_iw5_ak12,0,,,10,500,20,500,30,750,,,,,,,,,,,,,971,,,,,,,,,,,,,,,,
ch_attach_unlock_kills_m182spr,CHALLENGE_UNLOCK_KILLS_M182SPR,CHALLENGE_UNLOCK_KILLS_M182SPR_DESC,,1,challenge_iw5_m182spr,0,,,20,250,40,500,60,750,80,1000,100,1250,120,1500,,,,,,,848,,,,,,,,,,,,,,,,
ch_attach_unlock_hipfirekills_m182spr,CHALLENGE_UNLOCK_HIPFIRE_M182SPR,CHALLENGE_UNLOCK_HIPFIRE_M182SPR_DESC,,1,challenge_iw5_m182spr,0,,,10,250,20,500,40,750,,,,,,,,,,,,,849,,,,,,,,,,,,,,,,
ch_attach_unlock_double_m182spr,CHALLENGE_UNLOCK_DOUBLE_M182SPR,CHALLENGE_UNLOCK_DOUBLE_M182SPR_DESC,,1,challenge_iw5_m182spr,0,,,3,500,6,750,,,,,,,,,,,,,,,851,,,,,,,,,,,,,,,,
ch_attach_unlock_headShots_m182spr,CHALLENGE_UNLOCK_HEADSHOT_M182SPR,CHALLENGE_UNLOCK_HEADSHOT_M182SPR_DESC,,1,challenge_iw5_m182spr,0,,,10,500,20,750,,,,,,,,,,,,,,,852,,,,,,,,,,,,,,,,
ch_attach_unlock_ads_m182spr,CHALLENGE_UNLOCK_ADS_M182SPR,CHALLENGE_UNLOCK_ADS_M182SPR_DESC,,1,challenge_iw5_m182spr,0,,,10,500,20,500,30,750,,,,,,,,,,,,,972,,,,,,,,,,,,,,,,
